0.00500000000000000	1.38607021645892e+46
0.0100000000000000	3.38395998976535e+42
0.0150000000000000	2.60813462025456e+40
0.0200000000000000	8.26161618949866e+38
0.0250000000000000	5.67733690060375e+37
0.0300000000000000	6.36750770132925e+36
0.0350000000000000	1.00140031913717e+36
0.0400000000000000	2.01699137509329e+35
0.0450000000000000	4.90764803266348e+34
0.0500000000000000	1.38606346294239e+34
0.0550000000000000	4.41642078133954e+33
0.0600000000000000	1.55455904675123e+33
0.0650000000000000	5.94923895513119e+32
0.0700000000000000	2.44480730988966e+32
0.0750000000000000	1.06828058364734e+32
0.0800000000000000	4.92424881635545e+31
0.0850000000000000	2.37898672777932e+31
0.0900000000000000	1.19814192825719e+31
0.0950000000000000	6.26230657894604e+30
0.100000000000000	3.38389403645082e+30
0.105000000000000	1.88427501619601e+30
0.110000000000000	1.07820846609590e+30
0.115000000000000	6.32469975119465e+29
0.120000000000000	3.79522947577997e+29
0.125000000000000	2.32536852277034e+29
0.130000000000000	1.45241467255648e+29
0.135000000000000	9.23431107263271e+28
0.140000000000000	5.96859510561492e+28
0.145000000000000	3.91734030783762e+28
0.150000000000000	2.60802024421293e+28
0.155000000000000	1.75964226507234e+28
0.160000000000000	1.20216373911082e+28
0.165000000000000	8.30987892110425e+27
0.170000000000000	5.80782521170818e+27
0.175000000000000	4.10149829053496e+27
0.180000000000000	2.92501124484009e+27
0.185000000000000	2.10540330228116e+27
0.190000000000000	1.52880194218787e+27
0.195000000000000	1.11937977211746e+27
0.200000000000000	8.26097207491243e+26
0.205000000000000	6.14246990944169e+26
0.210000000000000	4.59998122384205e+26
0.215000000000000	3.46836072325734e+26
0.220000000000000	2.63215674846349e+26
0.225000000000000	2.00998028751969e+26
0.230000000000000	1.54399552632115e+26
0.235000000000000	1.19278929876733e+26
0.240000000000000	9.26490882058705e+25
0.245000000000000	7.23404096485236e+25
0.250000000000000	5.67664525622172e+25
0.255000000000000	4.47597378687870e+25
0.260000000000000	3.54558026655850e+25
0.265000000000000	2.82107586055058e+25
0.270000000000000	2.25422776216012e+25
0.275000000000000	1.80870736568337e+25
0.280000000000000	1.45700782233514e+25
0.285000000000000	1.17819594301082e+25
0.290000000000000	9.56263124967962e+24
0.295000000000000	7.78908942623801e+24
0.300000000000000	6.36639059463167e+24
0.305000000000000	5.22092767443551e+24
0.310000000000000	4.29539188768033e+24
0.315000000000000	3.54498008525039e+24
0.320000000000000	2.93452618586464e+24
0.325000000000000	2.43632172746875e+24
0.330000000000000	2.02845272122370e+24
0.335000000000000	1.69352510531073e+24
0.340000000000000	1.41768397923355e+24
0.345000000000000	1.18985589022792e+24
0.350000000000000	1.00116117736934e+24
0.355000000000000	8.44456494097179e+23
0.360000000000000	7.13977372862555e+23
0.365000000000000	6.05057965159641e+23
0.370000000000000	5.13910537282561e+23
0.375000000000000	4.37451400493145e+23
0.380000000000000	3.73163050209216e+23
0.385000000000000	3.18984636626361e+23
0.390000000000000	2.73224676398101e+23
0.395000000000000	2.34491280490912e+23
0.400000000000000	2.01636220357211e+23
0.405000000000000	1.73709960210394e+23
0.410000000000000	1.49925405200756e+23
0.415000000000000	1.29628597125390e+23
0.420000000000000	1.12274963756879e+23
0.425000000000000	9.74100197931615e+22
0.430000000000000	8.46536457052747e+22
0.435000000000000	7.36872498013274e+22
0.440000000000000	6.42432596628635e+22
0.445000000000000	5.60965002121920e+22
0.450000000000000	4.90571035586521e+22
0.455000000000000	4.29646654875354e+22
0.460000000000000	3.76834189025555e+22
0.465000000000000	3.30982387463098e+22
0.470000000000000	2.91113282686875e+22
0.475000000000000	2.56394648395365e+22
0.480000000000000	2.26117062582041e+22
0.485000000000000	1.99674768375673e+22
0.490000000000000	1.76549673310993e+22
0.495000000000000	1.56297947371214e+22
0.500000000000000	1.38538777159411e+22
0.505000000000000	1.22944912386136e+22
0.510000000000000	1.09234705051721e+22
0.515000000000000	9.71653940813940e+21
0.520000000000000	8.65274310007297e+21
0.525000000000000	7.71396773297239e+21
0.530000000000000	6.88453331808625e+21
0.535000000000000	6.15084802408217e+21
0.540000000000000	5.50111418412840e+21
0.545000000000000	4.92507789450074e+21
0.550000000000000	4.41381542068295e+21
0.555000000000000	3.95955073173408e+21
0.560000000000000	3.55549940073126e+21
0.565000000000000	3.19573487158754e+21
0.570000000000000	2.87507372760691e+21
0.575000000000000	2.58897712694682e+21
0.580000000000000	2.33346601287825e+21
0.585000000000000	2.10504807727151e+21
0.590000000000000	1.90065476634908e+21
0.595000000000000	1.71758687852919e+21
0.600000000000000	1.55346752346073e+21
0.605000000000000	1.40620139600413e+21
0.610000000000000	1.27393947463775e+21
0.615000000000000	1.15504838528682e+21
0.620000000000000	1.04808378280326e+21
0.625000000000000	9.51767196529032e+20
0.630000000000000	8.64965866269634e+20
0.635000000000000	7.86675162852604e+20
0.640000000000000	7.16003245141539e+20
0.645000000000000	6.52157654501896e+20
0.650000000000000	5.94433589597790e+20
0.655000000000000	5.42203640151829e+20
0.660000000000000	4.94908788858143e+20
0.665000000000000	4.52050516788670e+20
0.670000000000000	4.13183870037636e+20
0.675000000000000	3.77911364567874e+20
0.680000000000000	3.45877622727730e+20
0.685000000000000	3.16764649098176e+20
0.690000000000000	2.90287665544699e+20
0.695000000000000	2.66191435874540e+20
0.700000000000000	2.44247019580290e+20
0.705000000000000	2.24248901992832e+20
0.710000000000000	2.06012454946235e+20
0.715000000000000	1.89371687924596e+20
0.720000000000000	1.74177254743980e+20
0.725000000000000	1.60294685230802e+20
0.730000000000000	1.47602815184864e+20
0.735000000000000	1.35992391240545e+20
0.740000000000000	1.25364830132136e+20
0.745000000000000	1.15631114387616e+20
0.750000000000000	1.06710808669881e+20
0.755000000000000	9.85311828988719e+19
0.760000000000000	9.10264299595943e+19
0.765000000000000	8.41369672618075e+19
0.770000000000000	7.78088126949115e+19
0.775000000000000	7.19930266402239e+19
0.780000000000000	6.66452126830558e+19
0.785000000000000	6.17250705266759e+19
0.790000000000000	5.71959953648397e+19
0.795000000000000	5.30247186324755e+19
0.800000000000000	4.91809856369773e+19
0.805000000000000	4.56372660854533e+19
0.810000000000000	4.23684939749749e+19
0.815000000000000	3.93518337109894e+19
